Epoch,Loss,PSNR,SSIM,Time (s)
40,0.21428316885977983,22.526003798143577,0.4454681459400389,5.098559617996216
41,0.20775604813173412,22.317378420123884,0.44276153710153365,5.143621921539307
42,0.2148149698190391,22.178728306460112,0.4387064195341534,5.087926149368286
43,0.21760804796032607,22.60924240810938,0.44614050371779335,5.107503890991211
44,0.21163305558264256,22.52286369681883,0.44702593154377407,5.1597230434417725
45,0.21832263026572765,22.309159926261625,0.437506346238984,5.102566957473755
46,0.2064357185214758,22.545252482095783,0.44318992230627274,5.162771940231323
47,0.21803609445877373,22.736146059792567,0.4518972933292389,5.126286029815674
48,0.2054675697144121,22.671690904248795,0.4551747971110874,5.0825276374816895
49,0.21085943358764053,22.647717353432466,0.44966351240873337,5.132341146469116
50,0.21473602386005222,22.32261714262619,0.4472886456383599,5.215506315231323
51,0.1931909511052072,22.61018062088689,0.4455379181438022,5.18702507019043
52,0.21785629213694482,22.559947701072872,0.44692222277323407,5.146340847015381
53,0.2151891282070428,22.831188216651515,0.4551007060541047,5.140499114990234
54,0.19226360085234045,22.342631764287237,0.4345800189508332,5.134220838546753
55,0.21751989891380072,22.42975295514954,0.43786561737457913,5.102097988128662
56,0.22401737636141478,22.61483593985813,0.4455020676056544,5.102574110031128
57,0.20148074239119887,22.63934131545291,0.4499405663874414,5.102401971817017
58,0.2003030050713569,22.680105168684474,0.4486423623230722,5.115443468093872
59,0.22260027461498977,22.727448770258555,0.45331115027268726,5.140326738357544
60,0.2086192607395351,22.632878343847306,0.4476318806409836,5.126817464828491
61,0.20888950596377254,22.35263813394323,0.4363153990772035,5.120492935180664
62,0.20680399954877793,22.27805691595921,0.4406232072247399,5.3364434242248535
63,0.21059977909363806,22.330782138494293,0.4382725945777363,5.149352073669434
64,0.2193566571958363,22.65295001942067,0.4503901137246026,5.123747110366821
65,0.2094756039828062,22.1903955918812,0.43916715929905575,5.117670774459839
66,0.21653070482239128,22.510509122250166,0.44187571356693905,5.104659080505371
67,0.2240600972417742,22.667033558321364,0.4485169897476832,5.1185197830200195
68,0.20954555422440171,22.219307379097476,0.44489435686005485,5.114057779312134
69,0.21668711660057308,22.75278591649549,0.4505646841393577,5.113093614578247
70,0.2140428773816675,22.788877486831794,0.4550366782479816,5.103410005569458
71,0.21579820219799875,22.60891065270922,0.44508573081758285,5.104160308837891
72,0.2048844921067357,22.567199803513585,0.4444155941406886,5.118184566497803
73,0.20878491154126824,22.42447750457482,0.4461757242679596,5.072938680648804
74,0.20858828377351166,22.468761511334392,0.4487406743897332,5.092276334762573
75,0.2067504881415516,22.71401708079539,0.4500616648130947,5.2339699268341064
76,0.21501365997828542,22.553938979791102,0.45296378599272835,5.098900318145752
77,0.20733806153014303,22.74247559444495,0.4520442618264092,5.229499816894531
78,0.2116154128462076,22.74404088127237,0.4501431691977713,5.257355213165283
79,0.2135603200569749,22.981256062482583,0.46279437508847976,5.073523759841919
80,0.20560367685370148,22.773383326307236,0.4526447364025646,5.07269549369812
81,0.19901387329772116,22.384606641580554,0.44548334264092976,5.121890068054199
82,0.21946159298345447,22.64519594561035,0.45221661610735786,5.108269453048706
83,0.21727843322604895,22.695278514013687,0.4557265904214647,5.077564716339111
84,0.21280022935569287,22.613509484247825,0.4495404031541612,5.080123424530029
85,0.2038833798058331,22.580075363638763,0.44549982249736786,5.103947877883911
86,0.2150246566645801,22.63738534425936,0.4457735957370864,5.120689153671265
87,0.2109210464581847,22.878398882375542,0.4586007297039032,5.104604959487915
88,0.2070028086062521,22.69297784911286,0.44786570800675285,5.09108304977417
89,0.20556349833868445,22.74869594346254,0.4529123894042439,5.0918943881988525
90,0.20715419948473573,22.767915016458538,0.4522652824719747,5.134004592895508
91,0.1969806315265596,22.453204576407227,0.43891967336336773,5.085824251174927
92,0.20628544566594065,22.598047163372833,0.4434754674633344,5.1319029331207275
93,0.21012402712740005,22.806520785346503,0.45235175804959404,5.185545206069946
94,0.2193130081743002,22.67977251504022,0.44717482808563447,5.156307220458984
95,0.20253172838501632,22.915045747346504,0.4580046037832896,5.094693183898926
96,0.20957329751737416,22.729096132323527,0.4491741077767478,5.130097389221191
97,0.2067692941278219,22.722753959302302,0.45088061193625134,5.2209672927856445
98,0.21750280452519655,22.726503678318863,0.4508628828657998,5.084131240844727
99,0.21243505394086243,22.779117953479606,0.45174084189865327,5.193030834197998
